star,Verfied_Audience_Comment,label
3.0,"You have got to give the world's funniest man alive award to Kevin Hart playing Ben, a security guard, in Ride Along. In this action, comedy film, Ben, a short motor-mouth, joins his girlfriend's brother, James (Ice Cube), a short-tempered cop, to prove to him that he is worthy to marry his sister, Angela (Tika Sumpter); but here is the catch, the only thing that Ben knows about being a detective is from video games like Call of Duty. ""You've got one day and one day only to show me what you got,"" James tells him. Ultimately, the plot gets twisted when Ben thinks the case is not real, so he did not take anything of it seriously which adds a turn to the movie. Within one hour and thirty-nine minutes, Ben manages to gives the movie a boost of energy mixed with the determined attitude of James that balances out each other. Imagine Rush Hour with Hart playing as Ronnie Shields in Role Models; that pretty much sums up the entire movie in your head. The director, Tim Story, who also directed Ice Cube in Barbershop and Hart in Think Like A Man, knows his characters strengths and weaknesses. One of Hart's greatest advantages is his nonstop loudmouth, and Mr. Story gave him plenty of opportunities to use his assets in a humorous way. This PG-13 movie targets an audience of younger adults due to Hart's stand-up comedy. If this story was to be lowered down to just story, relationship, or logic, then it would not be half as good, but for Hart, the fewer plots, the better. He does his own thing as a standup comedian and builds his own story which makes this movie funny. This is a cliché cop movie having a short, funny character with a tall, tough character not liking each other, but slowly bonding as they go after a major mob boss; this is how the movie got the name Ride Along. There is not a moment of surprise in some scenes. The second Ben picks up a shotgun at a shooting range, for example, you know the kick will blast him to the back wall and you know James will react with a groan. Overall, Ride Along is a tremendous movie. Hart displays something else in his personality other than humor. He seems to be a sensitive and affectionate person; the presence of this quality gives body by adding a sentimental factor. On the other hand, Ice Cube reminds us of a fine, dramatic character just like Dwayne Johnson playing Hobbs in Fast and Furious 6. The comedy and self-awareness is truly what makes this movie worth watching.",0
5.0,"They were hilarious. Plot line wasn't that great, not all that serious or realistic, but I've watched this twice and laughed like crazy both times.",1
4.0,Kevin Hart is funny and a like anything he is in it's good...maybe not the best but always fun...this one is no exception and with Ice Cube playing the bad ass brother to his GF...its the perfect combo...now to watch the second one!,1
1.0,"May be funny enough to fill a 3-minute trailer, but not a feature-length film.",-1
3.0,"Not bad for what it is , As a partner cops making a movie with Action, Comedy, Crime categorize you will find all the above , Believe me I've seen worst :)",0
5.0,Hilarious. Kevin Hard is a great comedy actor and makes the movie extremely fun to watch.,1
2.0,Not terrible but not great. Kept me interested.,-1
1.0,Turned it off after 15 minutes...not funny and uninteresting.,-1
2.5,"Could have been better, but still a,using.",-1
0.5,"Overrated, not that funny and the buddy cop idea is overused and not used smartly in this movie.",-1
1.5,"Ride Along podría haber sido una buddy movie graciosa y entretenida, contando con dos actores que han demostrado tener talento para la comedia como son Ice Cube y el cómico Kevin Hart. No es el caso. Su trama es estupida y tipica, los personajes son un monton de estereotipos en muchos casos bastante ofensivos (si quieres dejar que te ofendan), su machismo implícito es horrible y descarado, no destaca en nada a nivel visual y lo peor de todo...no tiene gracia. Podrás soltar una carcajada en algún momento sí, pero por líneas generales es una película tremendamente aburrida.",-1
5.0,Very funny Kevin Hart-Ice Cube comedy!!!,1
3.5,"Ride Along is a really good movie that the comedy saved it from being more of a bland cliched buddy cop movie. Ice Cube is good even though he's playing the same anger cop character as he did in 21 and 22 Jump Street. Kevin Hart is the best, and funniest, part of the film and is keep me of the saving point of it. The cop on pre-cop chemistry between Ice Cube and Kevin Hart is pretty good and can be funny at times. The plot is your everyday buddy cop movie that pulls no new surprises here. The characters are one-note and are just the usual type of characters that you see in a genre like this. Ride Along is a funny movie that a story like this has been done before, wouldn't be much of a bother if there are really good jokes, which there are in this one.",0
4.0,"Good combination of Ice Cube and Kevin Hart, looking forward to the 2nd film hoping it doesn't ruin the franchise.",1
4.0,Well done! Funny throughout the entire film!!! But there were some scenes that I will always remember!!! A solid 4 stars is the most reasonable rating for this movie.,1
1.0,"I was drawn to this because I saw the trailer for the sequel and an interview with the stars and the sequel looked quite funny. However, it seems I was fooled. A strictly formulaic buddy movie, pretty tedious, Ice Cube plays his usual grumpy self and Kevin Hart's attempts to liven things up with his goofiness just come across as annoying, whereas in the right role he can be quite funny. Will be avoiding the sequel.",-1
2.5,it lacks originality but the two main stars manage to do enough to make it watchable,-1
2.5,"It's OK for an action comedy, but I still think it's lame. I'm wondering how it got its sequel.",-1
4.5,"I loved this movie. I'm really ready to see ""Ride Along 2"" now.",1
4.0,"A great performance by Ice Cube and Kevin Hart, a light-hearted comedy with a classic plot-style. Not very original, but well-performed and handled.",1
2.0,"Silly, stupid plot. Just watch it for Kevin Hart goofing off on screen.",-1
3.0,Really wank but enjoyable.,0
2.5,Average Cop Movie but I laughed a lot in some parts. Kevin Hart is fucking hilarious.,-1
3.0,Was expecting a lot worse. Standard fare but has its moments. Watch if you have little else to do and/or need an Ice Cube fix.,0
2.0,"Ride along does bring in laughs but it's only 90% from Hart, if Hart wasn't in the movie I would have given it 1 star, I also felt that the movie dragged on for a bit too long. I don't know why they made a sequel to this...",-1
3.5,"Fun romp, switch you brain off and enjoy",0
3.0,Funny but expected more (hilarious).,0
3.0,"Eh. It was okay. A little raunchy for my taste, but still funny.",0
2.0,"Ice Cube gives it his all, but it cannot save ""Ride Along"" from being a generic, lazily-written comedy. Kevin Hart annoyed me for most of the runtime, and this movie just simply wasn't very funny.",-1
1.0,1 star cause Kevin Hart is funny sometimes. Ice cube is just painful and Olivia Munn is just out of place and just.... Blend.,-1
4.0,8/10 very funny with Kevin Hart being his usual silly self,1
0.5,One of the worst movies I've ever seen. This Kevin Hart guy is just not funny.,-1
3.5,"""Ride Along"" is pretty fun, if your along for the ride. Know going into it that it's not the greatest movie ever made. The story isn't anything new and it can be somewhat dumb, but it's a pretty fun movie with a lot to offer. Kevin Hart and Ice Cube are great, and bring life an energy to the movie. The action is somewhat exciting, which I was not expecting it to be. Some of the comedy works, and some doesn't, but it all together is a pretty fun action buddy cop flick.",0
1.0,3 Very funny moments and Kevin Hart talking too fast. Then end.,-1
4.0,Ride Along is a movie that again I got to choose to watch with the wife and thank God it was a Excellent choice. We both could not stop laughing while watching this movie. I remember watching TV interviews about this movie and how Kevin Hart would non stop try to make Ice Cube laugh and failed on set and in real life to make Ice laugh. Ice Cube kept having that I will kill you kinda look. Basically the story line goes on about how Kevin Harts character is dating Ice Cubes Sister and Ice does not like that. Ben Kevin Hart gets accepted to the police academy and is happy about it and then wants to get James Ice Cubes characters blessing to ask his sister to marry him and for James to accept Ben and see what kind of man he really is he advises him to go on a ride along with him. He does and the funny bone gets hit non stop. Ohh and on a side note gamers will like this movie as well as it has kinda call of duty references. Totally recommended and kids from 13+ are ok to watch this.,1
